Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
United States,Consumer Price Index CPI,1983-10-31T00:00:00,100.8,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1983-11-30T00:00:00,101.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1983-12-31T00:00:00,101.4,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1984-01-31T00:00:00,102.1,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1984-02-29T00:00:00,102.6,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1984-03-31T00:00:00,102.9,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1984-04-30T00:00:00,103.3,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1984-05-31T00:00:00,103.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1984-06-30T00:00:00,103.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1984-07-31T00:00:00,104.1,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1984-08-31T00:00:00,104.4,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1984-09-30T00:00:00,104.7,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1984-10-31T00:00:00,105.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1984-11-30T00:00:00,105.3,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1984-12-31T00:00:00,105.5,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1985-01-31T00:00:00,105.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1985-02-28T00:00:00,106.3,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1985-03-31T00:00:00,106.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1985-04-30T00:00:00,107,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1985-05-31T00:00:00,107.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1985-06-30T00:00:00,107.5,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1985-07-31T00:00:00,107.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1985-08-31T00:00:00,107.9,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1985-09-30T00:00:00,108.1,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1985-10-31T00:00:00,108.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1985-11-30T00:00:00,109,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1985-12-31T00:00:00,109.5,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1986-01-31T00:00:00,109.9,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1986-02-28T00:00:00,109.7,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1986-03-31T00:00:00,109.1,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1986-04-30T00:00:00,108.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1986-05-31T00:00:00,109,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1986-06-30T00:00:00,109.4,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1986-07-31T00:00:00,109.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1986-08-31T00:00:00,109.6,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1986-09-30T00:00:00,110,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1986-10-31T00:00:00,110.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1986-11-30T00:00:00,110.4,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1986-12-31T00:00:00,110.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1987-01-31T00:00:00,111.4,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1987-02-28T00:00:00,111.8,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1987-03-31T00:00:00,112.2,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1987-04-30T00:00:00,112.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1987-05-31T00:00:00,113,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1987-06-30T00:00:00,113.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1987-07-31T00:00:00,113.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1987-08-31T00:00:00,114.3,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1987-09-30T00:00:00,114.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1987-10-31T00:00:00,115,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1987-11-30T00:00:00,115.4,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1987-12-31T00:00:00,115.6,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1988-01-31T00:00:00,116,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1988-02-29T00:00:00,116.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1988-03-31T00:00:00,116.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1988-04-30T00:00:00,117.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1988-05-31T00:00:00,117.5,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1988-06-30T00:00:00,118,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1988-07-31T00:00:00,118.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1988-08-31T00:00:00,119,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1988-09-30T00:00:00,119.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1988-10-31T00:00:00,119.9,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1988-11-30T00:00:00,120.3,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1988-12-31T00:00:00,120.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1989-01-31T00:00:00,121.2,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1989-02-28T00:00:00,121.6,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1989-03-31T00:00:00,122.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1989-04-30T00:00:00,123.1,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1989-05-31T00:00:00,123.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1989-06-30T00:00:00,124.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1989-07-31T00:00:00,124.5,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1989-08-31T00:00:00,124.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1989-09-30T00:00:00,124.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1989-10-31T00:00:00,125.4,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1989-11-30T00:00:00,125.9,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1989-12-31T00:00:00,126.3,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1990-01-31T00:00:00,127.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1990-02-28T00:00:00,128,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1990-03-31T00:00:00,128.6,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1990-04-30T00:00:00,128.9,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1990-05-31T00:00:00,129.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1990-06-30T00:00:00,129.9,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1990-07-31T00:00:00,130.5,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1990-08-31T00:00:00,131.6,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1990-09-30T00:00:00,132.5,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1990-10-31T00:00:00,133.4,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1990-11-30T00:00:00,133.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1990-12-31T00:00:00,134.2,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1991-01-31T00:00:00,134.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1991-02-28T00:00:00,134.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1991-03-31T00:00:00,134.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1991-04-30T00:00:00,135.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1991-05-31T00:00:00,135.6,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1991-06-30T00:00:00,136,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1991-07-31T00:00:00,136.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1991-08-31T00:00:00,136.6,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1991-09-30T00:00:00,137,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1991-10-31T00:00:00,137.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1991-11-30T00:00:00,137.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1991-12-31T00:00:00,138.2,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1992-01-31T00:00:00,138.3,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1992-02-29T00:00:00,138.6,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1992-03-31T00:00:00,139.1,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1992-04-30T00:00:00,139.4,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1992-05-31T00:00:00,139.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1992-06-30T00:00:00,140.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1992-07-31T00:00:00,140.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1992-08-31T00:00:00,140.8,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1992-09-30T00:00:00,141.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1992-10-31T00:00:00,141.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1992-11-30T00:00:00,142.1,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1992-12-31T00:00:00,142.3,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1993-01-31T00:00:00,142.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1993-02-28T00:00:00,143.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1993-03-31T00:00:00,143.3,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1993-04-30T00:00:00,143.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1993-05-31T00:00:00,144.2,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1993-06-30T00:00:00,144.3,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1993-07-31T00:00:00,144.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1993-08-31T00:00:00,144.8,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1993-09-30T00:00:00,145,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1993-10-31T00:00:00,145.6,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1993-11-30T00:00:00,146,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1993-12-31T00:00:00,146.3,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1994-01-31T00:00:00,146.3,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1994-02-28T00:00:00,146.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1994-03-31T00:00:00,147.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1994-04-30T00:00:00,147.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1994-05-31T00:00:00,147.5,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1994-06-30T00:00:00,147.9,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1994-07-31T00:00:00,148.4,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1994-08-31T00:00:00,149,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1994-09-30T00:00:00,149.3,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1994-10-31T00:00:00,149.4,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1994-11-30T00:00:00,149.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1994-12-31T00:00:00,150.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1995-01-31T00:00:00,150.5,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1995-02-28T00:00:00,150.9,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1995-03-31T00:00:00,151.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1995-04-30T00:00:00,151.8,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1995-05-31T00:00:00,152.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1995-06-30T00:00:00,152.4,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1995-07-31T00:00:00,152.6,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1995-08-31T00:00:00,152.9,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1995-09-30T00:00:00,153.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1995-10-31T00:00:00,153.5,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1995-11-30T00:00:00,153.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1995-12-31T00:00:00,153.9,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1996-01-31T00:00:00,154.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1996-02-29T00:00:00,155,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1996-03-31T00:00:00,155.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1996-04-30T00:00:00,156.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1996-05-31T00:00:00,156.4,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1996-06-30T00:00:00,156.7,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1996-07-31T00:00:00,157,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1996-08-31T00:00:00,157.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1996-09-30T00:00:00,157.7,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1996-10-31T00:00:00,158.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1996-11-30T00:00:00,158.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1996-12-31T00:00:00,159.1,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1997-01-31T00:00:00,159.4,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1997-02-28T00:00:00,159.7,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1997-03-31T00:00:00,159.8,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1997-04-30T00:00:00,159.9,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1997-05-31T00:00:00,159.9,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1997-06-30T00:00:00,160.2,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1997-07-31T00:00:00,160.4,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1997-08-31T00:00:00,160.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1997-09-30T00:00:00,161.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1997-10-31T00:00:00,161.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1997-11-30T00:00:00,161.7,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1997-12-31T00:00:00,161.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1998-01-31T00:00:00,162,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1998-02-28T00:00:00,162,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1998-03-31T00:00:00,162,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1998-04-30T00:00:00,162.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1998-05-31T00:00:00,162.6,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1998-06-30T00:00:00,162.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1998-07-31T00:00:00,163.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1998-08-31T00:00:00,163.4,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1998-09-30T00:00:00,163.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1998-10-31T00:00:00,163.9,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1998-11-30T00:00:00,164.1,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1998-12-31T00:00:00,164.4,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1999-01-31T00:00:00,164.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1999-02-28T00:00:00,164.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1999-03-31T00:00:00,164.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1999-04-30T00:00:00,165.9,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1999-05-31T00:00:00,166,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1999-06-30T00:00:00,166,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1999-07-31T00:00:00,166.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1999-08-31T00:00:00,167.1,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,1999-09-30T00:00:00,167.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1999-10-31T00:00:00,168.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1999-11-30T00:00:00,168.4,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,1999-12-31T00:00:00,168.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2000-01-31T00:00:00,169.3,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2000-02-29T00:00:00,170,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2000-03-31T00:00:00,171,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2000-04-30T00:00:00,170.9,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2000-05-31T00:00:00,171.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2000-06-30T00:00:00,172.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2000-07-31T00:00:00,172.7,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2000-08-31T00:00:00,172.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2000-09-30T00:00:00,173.6,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2000-10-31T00:00:00,173.9,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2000-11-30T00:00:00,174.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2000-12-31T00:00:00,174.6,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2001-01-31T00:00:00,175.6,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2001-02-28T00:00:00,176,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
